,ARTstract_ID,danger,death,adventure,power,safety,excitement,fitness,protection,freedom,comfort,desire,hunger
artemis_Baroque/peter-paul-rubens/the-triumphal-car-of-kallo-sketch.jpg,18607,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/not/detected/212150.jpg,18608,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/mily-possoz/jardim-com-figuras-1918.jpg,18609,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/medi-wechsler-dinu/unknown-title-2.jpg,18610,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/deadly-sins-1.jpg,18611,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/pietro-da-cortona/landing-of-the-trojans-at-the-mouth-of-tiberis-1654.jpg,18612,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/houses-at-falaise-in-the-fog.jpg,18613,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/nicholas-roerich/russian-hut-1919.jpg,18614,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/not-identified-23.jpg,18615,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/battle-of-steamship-vesta-and-turkish-ironclad-1877.jpg,18616,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/gestrandetes-boot-in-fecamp.jpg,18617,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/nicholas-roerich/vignette-for-book-n-k-roerich-1918-14.jpg,18618,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/moonlit-night-wrecked-ship-1871.jpg,18619,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/the-four-evangelists.jpg,18620,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/rising-tide-at-pourville-1882.jpg,18621,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/girls-heads-in-a-circle-1901-2.jpg,18622,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/morning-on-the-seine-clear-weather.jpg,18623,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/mikhail-nesterov/portrait-of-alexey-severtsov-1934.jpg,18624,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/study-of-women-carrying-goods-1919.jpg,18625,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/rembrandt/a-study-of-a-woman-asleep-1630.jpg,18626,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/chumaks-in-little-russia.jpg,18627,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/padmasambhava-1924.jpg,18628,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/not-identified-32.jpg,18629,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/rembrandt/agatha-bas-1641.jpg,18630,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/the-straight-path-1912.jpg,18631,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/reclining-nude-1923(1).jpg,18632,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/lucian-freud/benefits-supervisor-sleeping-ii.jpg,18633,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/the-banks-of-the-seine-at-the-argenteuil-bridge.jpg,18634,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-repin/portrait-of-a-woman-e-d-botkina-1881.jpg,18635,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/lasar-segall/maternidade-1931.jpg,18636,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/maxime-maufra/douarnenez-in-sunshine-1897.jpg,18637,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/fruit-basket-with-apples-and-grapes.jpg,18638,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/spring-1875.jpg,18639,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/maxime-maufra/at-sunrise-in-a-valley-brittany-1916.jpg,18641,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/nicholas-roerich/room-of-queen-anna-1913.jpg,18642,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-repin/portrait-of-countess-natalia-golovina-1896.jpg,18643,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/takur-castle-1932.jpg,18644,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/immaculate-conception.jpg,18645,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/mily-possoz/mulher-com-leque.jpg,18646,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/girls-heads-on-christmas-foliage-background.jpg,18647,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/rembrandt/an-elephant-1637.jpg,18648,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/calm-sea-rocky-coast-1860.jpg,18649,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/sea-view-by-moonlight-1878.jpg,18650,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/oleksandr-bogomazov/landscape-with-red-houses-1911.jpg,18651,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jean-david/head-portrait.jpg,18652,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/dahlias-2.jpg,18653,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/study-of-mountains-6.jpg,18654,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/sunset-1931.jpg,18655,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/louay-kayyali/the-mother-1961.jpg,18656,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/landscape-at-giverny-1.jpg,18657,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/houses-in-the-snow-norway.jpg,18658,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jean-fautrier/nature-morte-aux-oignons-1926.jpg,18659,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/night-at-crimea-view-on-ayu-dag-1859.jpg,18660,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/fleet-in-sevastopol-1890.jpg,18661,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/konstantinos-parthenis/st-cecilia-1938.jpg,18662,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/grainstack.jpg,18663,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/pushkin-and-countess-raevskaya-by-the-sea-near-gurzuf-and-partenit-1886.jpg,18664,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/ligia-macovei/still-life-1.jpg,18665,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/study-for-a-standing-female-saint.jpg,18666,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/pieter-de-hooch/interior-with-a-mother-delousing-her-child-1660.jpg,18667,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/nicolae-tonitza/unknown-title-3.jpg,18668,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/lucian-freud/david-pluto-and-eli.jpg,18669,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jules-perahim/the-partisan-1959.jpg,18670,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/return-of-the-prodigal-son.jpg,18671,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/fisherman-s-cottage-at-varengeville.jpg,18672,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/nicholas-roerich/polovtsian-camp.jpg,18673,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/late-afternoon-in-vetheuil.jpg,18674,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/houses-of-parlilament-sunlight-effect-1901.jpg,18675,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/portrait-of-helena-fourment.jpg,18676,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-repin/on-the-platform-of-the-station-street-scene-with-a-receding-carriage.jpg,18677,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/pieter-de-hooch/woman-with-infant-serving-maid-with-child.jpg,18678,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/houses-in-the-snow.jpg,18679,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-repin/portrait-of-the-writer-n-b-nordman-severova-the-artist-s-wife-1911.jpg,18680,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/lucian-freud/boy-s-head.jpg,18681,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/rembrandt/abraham-franz-1656.jpg,18684,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/homer-watson/landscape-with-horse-and-rider.jpg,18685,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/children-of-dr-tas-1930.jpg,18686,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-mashkov/kremlin-in-winter.jpg,18687,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/henri-matisse/the-dinner-table-1897.jpg,18688,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/girls-faces-with-red-border-6.jpg,18689,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/lake-vular-1925-1.jpg,18690,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/lucian-freud/double-portrait-1986.jpg,18691,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/lucian-freud/david-and-eli-2004.jpg,18692,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/selfportrait-with-brother-philipp-justus-lipsius-and-another-scholar.jpg,18693,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/reclining-nude-1917.jpg,18694,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jean-fautrier/nu-couch-1944.jpg,18695,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/nicolae-tonitza/tefik-s-yard-in-mangalia.jpg,18696,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/louay-kayyali/maaloula-1963.jpg,18697,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-repin/portrait-of-the-writer-t-l-shchepkina-kupernik-1914.jpg,18698,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/view-of-amsterdam-1854.jpg,18699,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/maxime-maufra/dessert-1904.jpg,18700,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/self-portrait-with-a-beret-1886.jpg,18701,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/paul-mathiopoulos/portrait-of-a-seated-girl.jpg,18702,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/nicolae-darascu/field-work-landscape-from-grimaud-1911.jpg,18703,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/henri-fantin-latour/zinnias-1891.jpg,18704,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/milton-avery/vermont-hills-1936.jpg,18705,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/grand-bouquet-of-mimosa-1942.jpg,18706,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/peace-and-abundance.jpg,18707,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/girls-amid-plants.jpg,18708,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/on-the-way-to-shekar-dzong-1928.jpg,18709,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/grainstacks-in-the-morning-snow-effect.jpg,18710,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/clovers-1899-3.jpg,18711,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/ligia-macovei/unknown-title-7.jpg,18713,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/lucian-freud/baby-on-a-green-sofa-1961.jpg,18714,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/oleksandr-bogomazov/landscape-with-the-house-with-red-roof-1911.jpg,18715,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/star-of-the-hero-1932-1.jpg,18716,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/bubbles-1916.jpg,18717,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/edge-of-the-cliff-at-pourville.jpg,18718,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/the-banks-of-the-seine-lavacourt-02.jpg,18719,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/nikola-tanev/red-house-karlovo-1932.jpg,18720,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/rembrandt/a-young-woman-trying-on-earings.jpg,18721,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/the-daryal-canyon-1862.jpg,18722,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/message-to-tiron-1940.jpg,18723,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-mashkov/fruits-from-the-agricultural-exhibition-1939.jpg,18724,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/virgin-and-child-1.jpg,18725,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/sketch-1.jpg,18726,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/irises-in-monet-s-garden-03.jpg,18727,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/the-holy-family-with-st-elizabeth-and-the-infant-st-john-the-baptist.jpg,18728,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/not-identified-3.jpg,18729,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/a-half-of-a-virgin-1901-2.jpg,18730,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/grainstacks-in-the-sunlight-midday-1891.jpg,18731,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/maurice-utrillo/orchampt-street-near-montmartre.jpg,18732,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/homer-watson/the-stone-road-1881.jpg,18733,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jules-pascin/dancer-at-the-moulin-rouge-1908.jpg,18734,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/favorite.jpg,18735,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/farewell.jpg,18736,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/maxime-maufra/the-descending-street-at-locronan-1906.jpg,18737,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/santana-1937.jpg,18739,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/homer-watson/returning-to-town.jpg,18740,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/virgin-and-child-with-the-infant-st-john.jpg,18741,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/meijer-de-haan/maternity-mary-henry-breastfeeding-1890.jpg,18742,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/pourville.jpg,18743,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/pir-panjal-1925-2.jpg,18744,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/haystack-at-giverny.jpg,18745,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/nicholas-roerich/the-saviour-over-the-door-1913.jpg,18746,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/girls-heads-and-shoulders-on-a-green-panel-1.jpg,18747,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/nicholas-roerich/yard-1913.jpg,18748,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/rembrandt/a-woman-sitting-up-in-bed.jpg,18749,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/studies-of-the-head-of-a-negro.jpg,18750,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/nicolae-darascu/venice-cliff-seen-from-san-marco-piazza.jpg,18751,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/lucian-freud/double-portrait-1990.jpg,18752,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/nicholas-roerich/the-fading-day-1902.jpg,18753,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/the-bay-of-naples-early-in-the-morning-1897.jpg,18754,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/rembrandt/a-woman-lying-on-a-bed-1658.jpg,18755,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/mikhail-nesterov/portrait-of-sofia-tutcheva.jpg,18756,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jean-paul-lemieux/marine-1957.jpg,18757,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-repin/portrait-of-sculptor-mark-matveevich-antokolski-1914.jpg,18758,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/nicholas-roerich/yaroslavl-saint-basil-church-1903.jpg,18759,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/italian-landscape-1855.jpg,18760,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/sanctuaries-and-citadels-1925-7.jpg,18761,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/pleasure-boats-argenteuil-c-1872-3-oil-on-canvas.jpg,18762,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/seine-at-rouen-1872.jpg,18763,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/girls-between-brown-green-borders-1901.jpg,18765,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/in-cairo-1881.jpg,18766,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/in-harbour-1842.jpg,18768,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/flowers-and-fruit.jpg,18769,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jean-david/untitled(2).jpg,18771,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/maurice-utrillo/moulin-de-la-galette-2.jpg,18772,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/max-pechstein/nidden-coastline-with-fishing-boats-1909.jpg,18773,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/christmas-pictures-signed-with-paris-3.jpg,18774,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/nicolae-darascu/mangalia-yard-1925.jpg,18775,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/madame-monet-on-the-divan.jpg,18776,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/the-sunset-on-sea-1866.jpg,18777,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jean-dubuffet/portrait-de-georges-limbour.jpg,18778,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jean-paul-lemieux/les-masques-1973.jpg,18780,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/partisans-1942.jpg,18781,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/path-in-the-fog.jpg,18782,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/boys-and-girls-at-sea-3.jpg,18783,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/rostov-veliky-kremlin-1922.jpg,18784,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-repin/portrait-of-e-mamontova-1879.jpg,18785,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/haystacks-at-chailly-1865.jpg,18786,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/still-life-with-lemons-1917.jpg,18787,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/pieter-de-hooch/woman-reading-a-letter-1664.jpg,18789,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/mongolia-1927.jpg,18790,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/sevastopol.jpg,18791,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/the-banks-of-the-river-epte-at-giverny.jpg,18792,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/not-identified-1913.jpg,18793,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/not-identified-9.jpg,18794,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Realism/ilya-repin/portrait-of-a-peasant.jpg,18795,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/not-identified.jpg,18796,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/moise-kisling/lying-nude-1927.jpg,18797,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/on-the-beach-at-trouville-1871.jpg,18798,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/konstantinos-parthenis/virgin-with-divine-infant-crucifixion-1942.jpg,18799,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/paul-mathiopoulos/woman-with-pearls.jpg,18800,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/the-giant-1943.jpg,18801,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/two-young-women-with-a-dog.jpg,18802,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/low-tide-at-pourville-misty-weather.jpg,18803,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/norway-sandviken-village-in-the-snow.jpg,18804,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/sunrise-on-the-coast-of-yalta.jpg,18805,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/paul-mathiopoulos/seated-girl.jpg,18806,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/nicholas-roerich/stupa-at-chung-chu-1928.jpg,18807,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/jury-annenkov/hommage-a-modigliani-nude-1930.jpg,18808,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Romanticism/ivan-aivazovsky/lunar-night-on-the-black-sea-1859.jpg,18809,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/nicholas-roerich/yaroslavna-s-lament.jpg,18810,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/raphael-kirchner/boys-and-girls-at-sea.jpg,18811,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/petro-kholodny-(elder)/tale-of-a-girl-and-a-peacock.jpg,18812,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/the-lamentation-1.jpg,18814,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/springtime-landscape.jpg,18815,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/peter-paul-rubens/ildefonso-altar.jpg,18816,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Post_Impressionism/maxime-maufra/powdery-sunshine-1900.jpg,18817,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/claude-monet/portrait-of-poly-fisherman-at-kervillaouen.jpg,18818,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Expressionism/edvard-munch/couple-on-the-shore-from-the-reinhardt-frieze-1907.jpg,18819,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/berthe-morisot/pasie-sewing-in-bougival-s-garden-1881.jpg,18820,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Naive_Art_Primitivism/marc-chagall/lunaria-1967.jpg,18821,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/konstantin-bogaevsky/feodosia-at-winter.jpg,18822,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Early_Renaissance/sandro-botticelli/madonna-and-child-with-an-angel(1).jpg,18823,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Symbolism/konstantin-bogaevsky/the-crimean-landscape.jpg,18824,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Rococo/joshua-reynolds/mrs-richard-crofts.jpg,18825,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/berthe-morisot/portrait-of-julie.jpg,18828,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Impressionism/berthe-morisot/in-the-bois-de-boulogne.jpg,18829,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Naive_Art_Primitivism/marc-chagall/josue-and-the-stone-of-sichem.jpg,18830,False,False,False,False,False,False,False,False,False,True,False,False
artemis_High_Renaissance/titian/venus-of-urbino-1538.jpg,18831,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Baroque/francesco-guardi/the-three-arched-bridge-at-cannaregio-1770.jpg,18832,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Abstract_Expressionism/john-hoyland/landslide-1978.jpg,18833,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Art_Nouveau_Modern/ferdinand-hodler/youth-admired-by-women.jpg,18834,False,False,False,False,False,False,False,False,False,True,False,False
artemis_Early_Renaissance/sandro-botticelli/madonna-with-two-angels(1).jpg,18835,False,False,False,False,False,False,False,False,False,True,False,False
